Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,AVERGE VIEW
2701,1,Lucas Rangel,395,6795466,824934195,2088441.0
2703,1,Imagen Entretenimiento,30272,1351336,669808152,22126.326374207187
2704,1,Fran para meninas,1284,4619154,1122878059,874515.6222741433
2705,1,Swiggy India,207,14280,192772568,931268.4444444445
2706,1,nigahiga,343,21236600,3866472711,11272515.192419825
2708,1,Arab Idol,1016,3593188,2199617230,2164977.5885826773
2709,1,Daz Games,981,2256639,467242974,476292.53211009176
2710,1,Fran MG,1842,3721550,1448895028,786587.9630836048
2711,1,10-Minutes Amazing Life,193,170335,63251474,327727.8445595855
2712,1,SeseGel,1317,1708062,601556169,456762.46697038726
2715,1,MLP Happy Today,156,70979,21367745,136972.72435897434
2716,1,Minecraft Parodileri,541,573245,178757030,330419.64879852126
2717,1,CD CHOICE Drama,1174,1216196,340651914,290163.47018739354
2718,1,Troom Troom FR,314,1424137,393517021,1253238.9203821656
2719,1,fazz160,603,607936,332957662,552168.5936981757
2720,1,SevenAwesomeKids,2084,2591899,1320330267,633555.7903071017
2721,1,Comedy No.1,831,713896,197029536,237099.32129963898
2722,1,Malabar Gallery,111,66270,20768104,187100.03603603604
2723,1,Forty Movie,370,145418,77757397,210155.12702702702
2724,1,FrancodeVitaVEVO,117,1122835,1311308610,11207765.897435898
2725,1,Wow Kidz Action,769,1158939,359293183,467221.3042912874
2726,1,festivaldevinachile,7436,1629930,1044777258,140502.5898332437
2727,1,Playlist,214,330878,178619929,834672.5654205608
2728,1,Boomerang Polska,606,152848,83019426,136995.75247524751
2729,1,Pablo Oficial,178,995155,340884111,1915079.275280899
2730,1,Niloya,373,1725336,1286091749,3447967.1554959784
2731,1,Kiralık Aşk,1369,1199160,1785335503,1304116.5105916727
2732,1,Gold Coast Music,766,364629,125163380,163398.6684073107
2733,1,Reto 4 Elementos,1179,757946,245083066,207873.67769296013
2734,1,The Master stroke,350,260096,17138261,48966.46
2735,1,DjMaRiiO,1941,4289062,1241250859,639490.3961875322
2737,1,Lee Kwang Soo RUNNING MAN,332,11283,16169415,48703.05722891566
2738,1,Games EduUu,755,4640761,1043800875,1382517.715231788
2739,1,thevampirediaries,806,604544,185835823,230565.53722084366
2740,1,Desimpedidos,1692,6530508,1266676391,748626.7086288416
2741,1,We Are The Davises,841,2297233,863947524,1027285.9976218787
2743,1,Fortnite Daily Moments,599,481056,133002844,222041.47579298832
2744,1,VICE News,3328,3410335,854420068,256736.79927884616
2745,1,MasterChef Thailand,484,985991,316827389,654602.0433884298
2746,1,Ella Banana,307,561805,377697515,1230285.0651465799
2747,1,Flavia Calina,1356,5718337,1843893788,1359803.6784660767
2748,1,MisterSatanZ,32,120463,17357874,542433.5625
2749,1,K-391,27,963209,148601406,5503755.777777778
2750,1,PTC PUNJABI,6081,1482990,580659676,95487.53099819108
2752,1,LaSalle,2775,2747999,1251947588,451152.283963964
2753,1,ProstoTV,1769,1647344,1483377635,838540.2119841719
2754,1,Rubic8,658,212304,172640324,262371.3130699088
2755,1,StevenCrowder,756,2527487,522815132,691554.4074074074
2757,1,PinkPanthersShow,124,831504,419601393,3383882.2016129033
2758,1,SMG4,434,2421473,970734163,2236714.6612903224
2759,1,СПС,809,2067452,807229875,997811.9592088999
2760,1,Moriah Elizabeth,157,1042945,133913976,852955.2611464969
2761,1,Berry Sorn,231,95109,20622828,89276.31168831169
2762,1,Alee mtz ceja,104,422665,377845171,3633126.644230769
2763,1,CAguileraVEVO,72,2619115,2100747662,29177050.861111112
2764,1,Mundo da Vivi,248,3788713,532028404,2145275.8225806453
2766,1,Polsat,915,228405,199967762,218544.00218579234
2767,1,Kreyk,727,1533323,553785613,761740.870701513
2768,1,RiChannel,887,696649,648403407,731007.2232243518
2769,1,Telenovelas,9383,334603,383964260,40921.2682510924
2770,1,EugenBro,681,2194042,612457297,899349.9221732746
2771,1,TAM STORY,2077,1609446,887853271,427469.0760712566
2772,1,A Praça É Nossa,1524,1375864,521645637,342287.16338582675
2773,1,태경 TV,1607,1268676,1293103265,804669.1132545115
2774,1,Sony YAY!,176,138910,43330939,246198.51704545456
2775,1,VTC Now,2600,181981,20694946,7959.594615384615
2776,1,Devotees Insanos Records,171,1551583,194057658,1134840.105263158
2777,1,Cartoon Network LA,1139,3473378,750717334,659102.1369622475
2778,1,리원세상RIWORLD,284,632278,230379119,811194.0809859155
2779,1,KDI MNCTV,2717,312492,206106914,75858.26794258373
2780,1,Film&Clips,5163,1245242,706348496,136809.70288591905
2781,1,Les Anges - La chaîne officielle,1912,866322,651930612,340967.8933054393
2782,1,All Def,3109,3711154,1195339448,384477.14634930843
2783,1,GameSprout,2121,3198799,1157420399,545695.6148043376
2784,1,UFC - Ultimate Fighting…,7198,4920648,1636013318,227287.20727979994
2786,1,Gabriela Rocha,219,2285062,440865115,2013082.7168949773
2787,1,Talk Shows Central,46101,2043430,584108770,12670.197392681286
2788,1,2MadamesTV,1112,1016893,728101565,654767.5944244604
2789,1,Я Плакал,241,328892,175737200,729200.0
2790,1,Star Jalsha,9474,883658,556505516,58740.290901414395
2791,1,BreakMan,188,2595565,381671209,2030166.005319149
2792,1,Lentrius TV,532,1043237,492111885,925022.340225564
2794,1,TheFuriousDestiny,373,66580,121070098,324584.7131367292
2795,1,Genius Production,449,332705,83319584,185567.0022271715
2796,1,Oyuncak Kraliyeti,344,1128207,758660731,2205409.101744186
2797,1,Novelas Telefe,3071,414672,200203819,65191.73526538587
2798,1,TopNotch,3283,1316176,1815444027,552983.2552543406
2799,1,3bdO - عبدو,509,1163019,309475841,608007.5461689588
2800,1,FCK THEM,480,1037533,469747260,978640.125
2801,1,RuLingGame,1713,1388315,488586925,285222.95680093404
2802,1,RDC Rajasthani HD,3220,952919,238349185,74021.48602484472
2803,1,Lil Dicky,54,3687752,875902643,16220419.314814815
2804,1,Bethel Music,842,1491745,701053782,832605.4418052257
2805,1,杰威爾音樂 JVR Music,515,1409465,1916809335,3721959.873786408
2807,1,Got Talent España,749,1670533,552850162,738117.7062750334
2808,1,華研國際,1191,1326246,1531692758,1286056.0520570949
2810,1,Comedy Central UK,2356,980627,618123207,262361.2932937182
2812,1,Sandaroo Kids [DisneyCarToys],3029,6096606,6841746256,2258747.525916144
2813,1,Kowiy,373,2132700,328927067,881842.0026809651
2814,1,rusplaying,156,1898137,630891285,4044174.903846154
2815,1,Bazzi,19,1119727,195288594,10278347.05263158
2817,1,DosEquisMx,88,25588,114227522,1298040.0227272727
2818,1,豪記唱片 HCM Music,2603,373099,701132737,269355.6423357664
2819,1,Dek Jew Chill Out,3026,2385669,1889800947,624521.1325181758
2820,1,matichon tv,23695,1184800,735240189,31029.33905887318
2821,1,ProviSound,1362,1149224,782214764,574313.3362701909
2822,1,Gabriela Almeida,495,2128433,643588447,1300178.6808080808
2823,1,Supertone Digital,1746,1895826,410280891,234983.32817869415
2825,1,Mis Pastelitos,293,5725806,626439291,2138018.0580204776
2826,1,SamsuL OfficiaL,123,606999,79682716,647826.9593495935
2827,1,Visitmex,407,34886,122297311,300484.7936117936
2828,1,Coisa de Nerd,1792,8630366,2226884061,1242680.837611607
2829,1,Ventaneando,12282,808851,706168952,57496.25077348966
2830,1,RagnBoneManVEVO,53,1554603,784960469,14810574.886792453
2831,1,Nickelodeon Italia,1115,584405,478881766,429490.3730941704
2832,1,Akillheals,872,132745,283244686,324821.8876146789
2833,1,NiceeTV - лучшие вайны,214,480972,130870127,611542.6495327103
2834,1,windy31,2245,4020103,1243004812,553676.9763919822
2836,1,Leandro Borges,67,933509,160417082,2394284.805970149
2837,1,SuperbLyrics,509,1084644,387816147,761917.7740667977
2838,1,Action Tadka India,1021,1093363,499854957,489573.90499510284
2839,1,Canal Rodrigo Mota TV,61,1346084,298668942,4896212.163934426
2840,1,Top Pakistani Dramas,4723,1140055,448774605,95018.97205166207
2841,1,Shawn Woods,425,902212,246157102,579193.1811764706
2842,1,Oops Buron,807,1099894,260203013,322432.4820322181
2844,1,Niharika Movies,25306,927801,589415282,23291.5230380147
2845,1,Brijnaari Sumi,1785,2896319,501256772,280816.118767507
2846,1,Nickelodeon en Español,1586,993311,413737872,260868.77175283732
2847,1,Miramax,1737,561393,373183309,214843.5860679332
2848,1,Hottel Mazzafera,565,3157733,333822413,590836.1292035398
2849,1,TellyMasala,9806,1688479,836314765,85286.02539261676
2850,1,borkomcl,438,30803,25233958,57611.776255707766
2851,1,奇宝萌兵 - ODDBODS,220,92158,25518263,115992.10454545454
2852,1,jacksfilms,1048,4374183,1848488915,1763825.3005725192
2854,1,Happy Bachpan,453,1434560,483736844,1067851.752759382
2855,1,Galatta Tamil |…,13398,631145,199048417,14856.576877145842
2856,1,PortugaPC,1261,5221177,621282327,492690.1879460745
2857,1,Random Encounters,679,1892270,552027053,813000.0780559647
2858,1,Lartiste Officiel,30,3235010,1047216105,34907203.5
2859,1,CMA Music,119,384230,181489130,1525118.7394957982
2860,1,taff,2063,959906,882755302,427898.8376151236
2861,1,THAI TALE,222,875740,352399718,1587386.1171171172
2862,1,АЛЕКСАНДРА…,120,1322374,98198564,818321.3666666667
2863,1,cosfit1,164,48824,15091670,92022.37804878049
2864,1,SimoneSimariaVEVO,22,3898417,1443125038,65596592.63636363
2865,1,TharProductionPak,11865,1660291,728973384,61438.97041719343
2866,1,AwesomenessTV,6008,6577972,2296550787,382248.7994340879
2867,1,Studio Sangeeta,1636,1110501,336010778,205385.5611246944
2868,1,DED,596,2022493,398698323,668956.9177852349
2869,1,BabyKVEVO,19,834244,573934391,30207073.210526317
2870,1,EduardoCostaVEVO,94,1188186,720227221,7661991.712765957
2871,1,SK tv,2831,1382501,445750626,157453.41787354293
2872,1,Rashed AlMajid - راشد…,806,983067,690866722,857154.7419354839
2873,1,Orange Egypt,665,941778,570895687,858489.754887218
2874,1,Combo Panda,231,457917,293364115,1269974.5238095238
2875,1,SoSorry,661,1807103,614319808,929379.4372163389
2876,1,KHƯƠNG DỪA CHANNEL,338,384124,163219991,482899.38165680476
2877,1,MariAndFriends,1122,1167302,671927572,598865.9286987522
2878,1,حول العالم 2,1094,3022843,503327290,460079.78976234
2879,1,Red Bull,6507,7642861,1985654311,305156.6483786691
2880,1,Голос країни,3186,1259348,1142337606,358549.15442561207
2881,1,Giải Trí TV,537,162364,55689423,103704.69832402235
2882,1,iPhim - Phim Bất Hủ,1062,174289,54920307,51714.036723163845
2883,1,Guitarzsk,23,281498,79308208,3448182.9565217393
2885,1,Phong Zhou,1528,1066867,275687071,180423.47578534033
2886,1,Tips Top 007,36,461854,89146029,2476278.5833333335
2887,1,CyndiLauperVEVO,40,985998,1092527767,27313194.175
2889,1,Bollywood Movies,30,128949,28112087,937069.5666666667
2890,1,toksound,284,576143,658088531,2317213.1373239434
2891,1,Jesus Adrian Romero,78,2950056,1223393247,15684528.807692308
2892,1,Shemaroo Bhakti,1798,1771351,453997269,252501.2619577308
2893,1,Papa Jake,3456,5198225,1107406426,320430.10011574073
2894,1,Dudu Moura,3139,3199030,868144210,276567.12647339917
2895,1,Cuentos y Canciones Infantiles,197,1317913,467255971,2371857.720812183
2896,1,Sara Roses,259,347167,237532680,917114.5945945946
2897,1,Thanthi TV,69843,1071589,418132080,5986.74283750698
2898,1,Petit Espiègle,468,523913,52949803,113140.6047008547
2899,1,로미유 스토리[Romiyu Story],69,120125,27437812,397649.4492753623
2900,1,Ciara,67,3220152,99124130,1479464.6268656717
2901,1,The Rybka Twins,143,3531429,381882756,2670508.7832167833
2902,1,MechanicZ,69,462853,81697942,1184028.1449275361
2903,1,العاب سيمبا…,474,691078,421290338,888798.1814345991
2904,1,ToyKids,707,1559949,440314641,622792.9858557284
2905,1,NDTV,69450,2488785,1185616288,17071.508826493882
2906,1,Boomerang UK,1249,936861,700117837,560542.7037630104
2907,1,Televízia JOJ,20417,286258,543396771,26614.917519713963
2908,1,Video Clip Giải trí,201,153330,77042201,383294.53233830846
2909,1,BrunoBarrettoVEVO,29,310120,161459246,5567560.206896552
2910,1,Deddy Corbuzier,194,1882776,204538656,1054322.969072165
2911,1,Suvarna News | ಸುವರ್ಣ…,47317,787818,432842174,9147.70957583955
2912,1,Star Media,4786,1394020,953061574,199135.30589218554
2913,1,Gcaothu CHANNEL,1517,956274,270795642,178507.34475939354
2914,1,ToysReviewToys,1855,2081967,2316867913,1248985.3978436657
2915,1,The Action Lab,335,1547654,312149447,931789.3940298507
2916,1,VTV24,10467,461572,218132097,20839.982516480366
2917,1,Cartoon Network India,1424,398891,255973881,179756.9389044944
2918,1,Starsky,407,388813,106195817,260923.38329238328
2919,1,CaseyNeistat,961,10316468,2363070345,2458970.182101977
2920,1,Wandi Brother,31,67777,7413067,239131.1935483871
2921,1,Sofie Dossi,98,2574767,272369803,2779283.7040816327
2922,1,DawsenTv - Bengali Stories & Rhymes,744,934292,408303091,548794.4771505377
2923,1,Xem gì hôm nay TV,462,1688194,334481262,723985.4155844155
2924,1,ZaiLetsPlay,3403,1406402,427727822,125691.39641492801
2926,1,FARRUKOVEVO,59,6058500,2871118128,48663019.118644066
2927,1,Taz Network,727,1966781,1077740952,1482449.727647868
2928,1,DesiFeed Video,48139,1711007,772424547,16045.712353808762
2929,1,Sỹ Kẹo,699,522431,112741497,161289.69527896994
2930,1,HYKO HanyiKobayashi,4,59912,14924517,3731129.25
2931,1,Gameplay Pvz2,1651,330808,171631308,103955.97092671109
2932,1,ブライアンチャンネル,192,1585237,399828545,2082440.3385416667
2933,1,XpertThief,1603,4549074,1094651891,682877.0374298191
2934,1,MAJID HUSSAIN,49,212770,33330531,680214.918367347
2935,1,America's Got Talent,1799,8322407,2056689077,1143240.176209005
2936,1,Мультики студии…,1059,2039358,2043682056,1929822.5269121814
2937,1,Janta Films Pvt.Ltd.,130,191477,92447650,711135.7692307692
2940,1,Big Animation,306,899823,405697394,1325808.477124183
2941,1,#Desenhos Kids BR,207,242635,84041146,405995.8743961353
2942,1,Gran Hermano,835,43554,23519342,28166.876646706587
2943,1,Primitive Living,147,594250,188357564,1281343.9727891157
2944,1,Movies and Travel,16,51071,26969579,1685598.6875
2945,1,Jefferson Moraes,32,709516,171280378,5352511.8125
2946,1,SportsHD,231,1447912,406464424,1759586.251082251
2947,1,e-aktivite,452,165419,58977303,130480.75884955752
2948,1,잠뜰 TV,1651,1532976,1067408901,646522.6535433071
2949,1,Ideas en 5 minutos NIÑOS,668,988733,117899911,176496.87275449102
2950,1,Saregama Bengali,2339,1285345,501342602,214340.57374946558
2951,1,Лига WatchCAR -…,105,300265,161423341,1537365.1523809524
2952,1,GerardoOrtizVEVO,91,2504451,1533049314,16846695.758241758
2953,1,Nexxuz World,902,2786508,740500603,820954.1053215078
2954,1,三立LIVE新聞,62969,463879,617815248,9811.419079229463
2956,1,LaLiga Santander,30735,2835452,659284535,21450.6111924516
2957,1,MLB,267649,1434206,1329206392,4966.229621631315
2958,1,Primitive Wildlife,135,429361,96827542,717241.0518518519
2959,1,انور المحبوب anwar…,95,2379431,472598607,4974722.178947369
2960,1,Surprise Toys Baby - DTAC TOYS TV,3,739567,57853099,19284366.333333332
2962,1,RedConectate,123,538420,247461127,2011879.081300813
2963,1,พระนครฟิลม์…,311,1114429,228312377,734123.3987138263
2964,1,SISI LAIN DUNIA,1067,811457,368826750,345667.0571696345
2965,1,Nickelodeon France,1603,461268,249364334,155561.0318153462
2966,1,KOMPASTV,67508,596530,468517987,6940.184674408959
2968,1,Banglavision DRAMA,906,467829,55404821,61153.22406181016
2969,1,عروض مواهب مترجمة,237,1350672,241777799,1020159.4894514768
2970,1,Время и Стекло,76,2340222,1125462303,14808714.513157895
2971,1,MonDEV,923,2882303,605817991,656357.5200433369
2972,1,Kadın,809,456523,257999396,318911.4907292954
2973,1,DICHARA,23,48687,74014,3218.0
2974,1,Health & Beauty Tips- Gharelu…,129,2305859,211241208,1637528.7441860465
2975,1,Machine Gun Kelly,200,4062194,617193410,3085967.05
2976,1,Sunny Kumar Rana,68,1696973,452698164,6657325.94117647
2977,1,FunnyPig,752,412114,238560407,317234.58377659577
2978,1,BigDaddyHoffman1911,542,168297,57946357,106912.09778597786
2979,1,Marwa Loud,7,1396136,291164795,41594970.71428572
2980,1,systemofadownVEVO,22,2951209,2061990370,93726835.0
2981,1,The Daya Daily,140,736388,352087768,2514912.6285714284
2982,1,Mister Bin Video Film Cartoons…,984,386904,116485462,118379.53455284552
2983,1,ABCSongs,235,1322915,716549011,3049144.7276595742
2984,1,rewinside,3357,2525853,1144101837,340810.7944593387
2985,1,Манкиту Сhannel,364,929669,516927832,1420131.4065934066
2987,1,EthanGamer,833,2248312,1313195210,1576464.8379351741
2988,1,Garena RoV Thailand,748,1803752,330946680,442442.0855614973
2989,1,Movie Escenas,309,518070,215703795,698070.5339805825
2990,1,Stand Up Kompas TV,1665,839585,509843395,306212.24924924923
2991,1,Dino Pereira,324,795055,309969321,956695.4351851852
2992,1,Thiago Gravações Apresenta,679,1338088,446191063,657129.6951399116
2994,1,BASS BOOSTED SONGS,274,1405209,251327239,917252.6970802919
2995,1,Spor Delisi HD,93,415809,189918112,2042130.2365591398
2996,1,Рыжий Ёжик ТВ,486,889638,740561742,1523789.5925925926
2997,1,PlayHard,1192,4984059,562344733,471765.71560402686
2998,1,DaniRep Golf it y fortnite diario!,1843,2955245,625289467,339278.0613130765
2999,1,aiudesk,574,764461,962652674,1677095.2508710802
3000,1,Maina Music,1029,1644947,494159147,480232.40719144803
3001,1,Step by Step ID,129,786179,85923477,666073.4651162791
3002,1,joystick,501,668762,139062900,277570.6586826347
3003,1,Safiya Nygaard,119,6035710,628697520,5283172.43697479
3004,1,Glis Video,42,447229,3662626,87205.38095238095
3005,1,Dj Alfonzin,4451,678005,582003124,130757.83509323747
3006,1,El Super Trucha,19,2890545,51304190,2700220.5263157897
3007,1,Mr. Nightmare,152,3766806,466757682,3070774.2236842103
3008,1,Lyrics Sonics,311,388296,206224146,663100.1479099678
3009,1,BalBharti Kids,18,421029,111622396,6201244.222222222
3010,1,Thánh Nô TV,575,618107,201378522,350223.51652173913
3011,1,Aalok Kumar,662,76463,32136363,48544.35498489426
3012,1,Мисс Николь,205,775362,253556555,1236861.243902439
3013,1,sorriso de criança,743,716380,309166764,416106.0080753701
3014,1,Kanal D Dizi,4533,509945,559965240,123530.82726671078
3015,1,Guitar Record Official,72,853443,432664352,6009227.111111111
3016,1,Calle13VEVO,88,2335195,1281525208,14562786.454545455
3017,1,Eve My Tube,921,1262246,270580351,293789.7404994571
3018,1,LaurenzSide,1155,1892929,482374063,417639.8813852814
3019,1,National Dastak,9711,1795366,475930902,49009.463700957676
3020,1,SonsGames,1906,813073,672733411,352955.61962224555
3021,1,redimi2oficial,254,1850159,629437468,2478100.2677165354
3022,1,Adelina Grace,283,425612,204654919,723162.25795053
3023,1,TED-Ed,1484,7391895,1073032122,723067.4676549865
3024,1,Voot,872,555656,328299609,376490.377293578
